,id,words,labels
1470,75,a,O
1471,75,couple,O
1472,75,of,O
1473,75,smaller,O
1474,75,restaurants,O
1475,75,were,O
1476,75,closed,O
1477,76,there,O
1478,76,were,O
1479,76,still,O
1480,76,quite,O
1481,76,a,O
1482,76,few,O
1483,76,people,O
1484,76,but,O
1485,76,the,O
1486,76,ark,O
1487,76,is,O
1488,76,quite,O
1489,76,large,O
1490,76,so,O
1491,76,we,O
1492,76,didnt,B_INC
1493,76,really,INC
1494,76,have,INC
1495,76,to,INC
1496,76,wait,INC
1497,76,long,INC
1498,76,at,O
1499,76,any,O
1500,76,exhibit,O
1501,77,there,O
1502,77,are,O
1503,77,ramps,B_INC
1504,77,that,INC
1505,77,lead,INC
1506,77,from,INC
1507,77,floor,INC
1508,77,to,INC
1509,77,floor,INC
1510,77,so,INC
1511,77,there,INC
1512,77,are,INC
1513,77,no,INC
1514,77,stairs,INC
1515,77,to,INC
1516,77,climb,INC
1517,78,we,O
1518,78,ate,O
1519,78,at,O
1520,78,the,O
1521,78,buffet,O
1522,78,our,O
1523,78,only,O
1524,78,real,O
1525,78,option,O
1526,78,other,O
1527,78,than,O
1528,78,snacks,O
1529,78,and,O
1530,78,it,O
1531,78,was,O
1532,78,overall,B_INC
1533,78,quite,INC
1534,78,good,INC
1535,78,for,INC
1536,78,a,INC
1537,78,buffet,INC
1538,79,a,O
1539,79,popular,O
1540,79,tourist,O
1541,79,attraction,O
1542,79,crowd,B_EXC
1543,79,is,EXC
1544,79,to,EXC
1545,79,be,EXC
1546,79,expected,EXC
1547,80,we,O
1548,80,went,O
1549,80,there,O
1550,80,on,O
1551,80,a,O
1552,80,sunday,O
1553,80,late,O
1554,80,morning,O
1555,80,and,O
1556,80,there,O
1557,80,were,O
1558,80,indeed,B_EXC
1559,80,lots,EXC
1560,80,of,EXC
1561,80,tourists,EXC
1562,81,best,O
1563,81,of,O
1564,81,all,O
1565,81,at,O
1566,81,the,O
1567,81,end,O
1568,81,of,O
1569,81,the,O
1570,81,garden,O
1571,81,tour,O
1572,81,were,O
1573,81,many,O
1574,81,nice,O
1575,81,small,O
1576,81,booths,O
1577,81,selling,O
1578,81,lovely,B_INC
1579,81,japanese,INC
1580,81,snacks,INC
1581,81,and,O
1582,81,we,O
1583,81,could,O
1584,81,do,O
1585,81,some,O
1586,81,sampling,O
1587,81,before,O
1588,81,deciding,O
1589,81,what,O
1590,81,to,O
1591,81,buy,O
1592,82,this,O
1593,82,place,O
1594,82,has,O
1595,82,all,O
1596,82,slides,O
1597,82,with,O
1598,82,tubes,O
1599,82,if,B_EXC
1600,82,your,EXC
1601,82,claustrophobic,EXC
1602,82,this,EXC
1603,82,isnt,EXC
1604,82,the,EXC
1605,82,place,EXC
1606,82,for,EXC
1607,82,you,EXC
1608,82,expensive,EXC
1609,82,very,EXC
1610,82,crowded,EXC
1611,82,lines,EXC
1612,82,are,EXC
1613,82,very,EXC
1614,82,long,EXC
1615,82,had,O
1616,82,a,O
1617,82,fast,O
1618,82,pass,O
1619,82,or,O
1620,82,quick,O
1621,82,quque,O
1622,82,payed,O
1623,82,too,O
1624,82,dollar,O
1625,82,for,O
1626,82,but,O
1627,82,wasnt,O
1628,82,accepted,O
1629,82,in,O
1630,82,main,O
1631,82,attractions,O
1632,82,and,O
1633,82,went,O
1634,82,unused,O
1635,82,bc,O
1636,82,of,O
1637,82,rain,O
1638,82,they,O
1639,82,would,O
1640,82,not,O
1641,82,refund,O
1642,82,money,O
1643,83,we,O
1644,83,saw,O
1645,83,families,B_INC
1646,83,with,INC
1647,83,little,INC
1648,83,kids,INC
1649,83,older,INC
1650,83,kids,INC
1651,83,couples,INC
1652,83,and,O
1653,83,a,O
1654,83,group,B_INC
1655,83,of,INC
1656,83,older,INC
1657,83,ladies,INC
1658,83,all,INC
1659,83,enjoying,INC
1660,83,the,INC
1661,83,experience,INC
1662,84,always,B_INC
1663,84,prefer,INC
1664,84,the,INC
1665,84,afternoon,INC
1666,84,matinee,INC
1667,84,performance,INC
1668,85,money,B_INC
1669,85,very,INC
1670,85,well,INC
1671,85,spent,INC
1672,86,in,O
1673,86,my,O
1674,86,opinion,O
1675,86,it,O
1676,86,was,O
1677,86,worth,B_INC
1678,86,every,INC
1679,86,penny,INC
1680,86,to,O
1681,86,get,O
1682,86,on,O
1683,86,this,O
1684,86,memorable,O
1685,86,ride,O
1686,87,completely,O
1687,87,changed,O
1688,87,from,O
1689,87,last,O
1690,87,time,O
1691,87,i,O
1692,87,visited,O
1693,87,found,O
1694,87,the,O
1695,87,new,O
1696,87,exhibit,O
1697,87,very,O
1698,87,interesting,O
1699,87,reasonably,B_INC
1700,87,priced,INC
1701,87,cafe,O
1702,87,downstairs,O
1703,87,too,O
1704,87,,O
1705,87,missed,O
1706,87,the,O
1707,87,mersey,O
1708,87,beat,O
1709,87,exhibit,O
1710,87,that,O
1711,87,is,O
1712,87,seen,O
1713,87,before,O
1714,87,as,O
1715,87,i,O
1716,87,wanted,O
1717,87,friends,O
1718,87,to,O
1719,87,experience,O
1720,87,it,O
1721,87,but,O
1722,87,things,O
1723,87,have,O
1724,87,to,O
1725,87,change,O
1726,87,to,O
1727,87,stay,O
1728,87,interesting,O
1729,88,lively,O
1730,88,arts,O
1731,88,scene,O
1732,88,at,O
1733,88,night,O
1734,88,with,O
1735,88,an,O
1736,88,artist,O
1737,88,market,O
1738,88,and,O
1739,88,cheap,B_INC
1740,88,street,INC
1741,88,food,INC
1742,89,we,O
1743,89,had,O
1744,89,a,B_INC
1745,89,group,INC
1746,89,of,INC
1747,89,7,INC
1748,89,in,INC
1749,89,front,O
1750,89,of,O
1751,89,us,O
1752,89,who,O
1753,89,stood,O
1754,89,from,O
1755,89,start,O
1756,89,to,O
1757,89,finish,O
1758,89,so,O
1759,89,actually,O
1760,89,seeing,O
1761,89,the,O
1762,89,show,O
1763,89,was,O
1764,89,impossible,O
1765,90,a,O
1766,90,group,B_INC
1767,90,of,INC
1768,90,4,INC
1769,90,beside,INC
1770,90,me,O
1771,90,tried,O
1772,90,to,O
1773,90,reason,O
1774,90,with,O
1775,90,them,O
1776,90,but,O
1777,90,it,O
1778,90,just,O
1779,90,became,O
1780,90,an,O
1781,90,angry,O
1782,90,exchange,O
1783,90,and,O
1784,90,the,O
1785,90,group,O
1786,90,of,O
1787,90,4,O
1788,90,left,O
1789,90,after,O
1790,90,the,O
1791,90,second,O
1792,90,song,O
1793,91,the,O
1794,91,boy,O
1795,91,next,O
1796,91,to,O
1797,91,us,O
1798,91,was,O
1799,91,celebrating,O
1800,91,his,O
1801,91,10th,O
1802,91,birthday,O
1803,91,brought,O
1804,91,there,O
1805,91,by,B_INC
1806,91,his,INC
1807,91,grandparents,INC
1808,91,and,O
1809,91,missed,O
1810,91,the,O
1811,91,entire,O
1812,91,show,O
1813,92,we,O
1814,92,bought,O
1815,92,tickets,O
1816,92,at,O
1817,92,the,O
1818,92,gate,O
1819,92,a,O
1820,92,small,B_INC
1821,92,que,INC
1822,92,but,INC
1823,92,no,INC
1824,92,problem,INC
1825,93,the,O
1826,93,park,O
1827,93,is,O
1828,93,nicely,O
1829,93,laid,O
1830,93,out,O
1831,93,not,O
1832,93,to,O
1833,93,big,O
1834,93,or,O
1835,93,small,O
1836,93,and,O
1837,93,easy,B_INC
1838,93,to,INC
1839,93,navigate,INC
1840,94,its,O
1841,94,not,O
1842,94,,O
1843,94,seaworld,O
1844,94,but,O
1845,94,its,O
1846,94,an,B_INC
1847,94,enjoyable,INC
1848,94,family,INC
1849,94,day,INC
1850,95,food,O
1851,95,is,O
1852,95,a,O
1853,95,fast,O
1854,95,food,O
1855,95,kiosk,O
1856,95,or,O
1857,95,a,O
1858,95,sit,O
1859,95,down,O
1860,95,version,O
1861,95,in,O
1862,95,the,O
1863,95,restaurant,B_INC
1864,95,with,INC
1865,95,good,INC
1866,95,size,INC
1867,95,portions,INC
1868,95,and,O
1869,95,reasonably,B_INC
1870,95,priced,INC
1871,96,unreal,B_INC
1872,96,food,INC
1873,96,offerings,INC
1874,96,that,O
1875,96,you,O
1876,96,do,O
1877,96,not,O
1878,96,see,O
1879,96,everywhere,O
1880,96,and,O
1881,96,you,O
1882,96,can,O
1883,96,buy,O
1884,96,steak,B_INC
1885,96,for,INC
1886,96,300,INC
1887,96,a,INC
1888,96,kilo,INC
1889,97,actually,O
1890,97,got,O
1891,97,ladies,O
1892,97,bags,O
1893,97,on,O
1894,97,sale,O
1895,97,there,O
1896,97,way,B_INC
1897,97,cheaper,INC
1898,97,than,O
1899,97,at,O
1900,97,their,O
1901,97,airport,O
1902,97,duty,O
1903,97,free,O
1904,97,store,O
1905,98,it,O
1906,98,is,O
1907,98,quite,O
1908,98,nice,O
1909,98,but,O
1910,98,the,O
1911,98,prices,B_EXC
1912,98,in,EXC
1913,98,the,EXC
1914,98,market,EXC
1915,98,and,EXC
1916,98,the,EXC
1917,98,shops,EXC
1918,98,has,EXC
1919,98,gone,EXC
1920,98,up,EXC
1921,98,significantly,EXC
1922,98,over,EXC
1923,98,the,O
1924,98,years,O
1925,99,recc,B_INC
1926,99,going,INC
1927,99,either,INC
1928,99,early,INC
1929,99,or,INC
1930,99,late,INC
1931,99,to,O
1932,99,improve,O
1933,99,the,O
1934,99,chances,O
1935,99,of,O
1936,99,seeing,O
1937,99,bears,O
1938,99,because,O
1939,99,they,O
1940,99,tend,O
1941,99,to,O
1942,99,rest,O
1943,99,in,O
1944,99,the,O
1945,99,midday,O
1946,100,bit,O
1947,100,of,O
1948,100,advice,O
1949,100,from,O
1950,100,the,O
1951,100,staff,O
1952,100,,O
1953,100,try,O
1954,100,to,O
1955,100,get,B_INC
1956,100,the,INC
1957,100,sunset,INC
1958,100,flight,INC
1959,101,great,O
1960,101,place,O
1961,101,to,O
1962,101,hang,O
1963,101,out,O
1964,101,go,B_INC
1965,101,eat,INC
1966,101,enjoy,O
1967,101,movies,O
1968,101,club,O
1969,101,or,O
1970,101,just,B_INC
1971,101,have,INC
1972,101,drinks,INC
1973,101,and,O
1974,101,enjoy,O
1975,101,the,O
1976,101,music,O
1977,101,my,O
1978,101,favorite,O
1979,101,event,O
1980,101,is,O
1981,101,new,O
1982,101,years,O
1983,101,eve,O
1984,101,with,O
1985,101,dj,O
1986,101,m,O
1987,101,squared,O
1988,101,for,B_INC
1989,101,the,INC
1990,101,price,INC
1991,101,of,INC
1992,101,admission,INC
1993,101,and,O
1994,101,the,O
1995,101,food,O
1996,101,that,O
1997,101,is,O
1998,101,included,O
1999,101,with,O
2000,101,access,O
2001,101,to,O
2002,101,all,O
2003,101,the,O
2004,101,clubs,O
2005,101,and,O
2006,101,festivities,O
2007,101,you,O
2008,101,cant,O
2009,101,find,O
2010,101,a,O
2011,101,better,O
2012,101,place,O
2013,101,to,O
2014,101,ring,O
2015,101,in,O
2016,101,the,O
2017,101,new,O
2018,101,year,O
2019,101,already,O
2020,101,purchased,O
2021,101,my,O
2022,101,tickets,O
2023,101,to,O
2024,101,ring,O
2025,101,in,O
2026,101,the,O
2027,101,new,O
2028,101,year,O
2029,101,with,O
2030,101,dj,O
2031,101,m,O
2032,101,squared,O
2033,102,the,O
2034,102,walk,O
2035,102,takes,O
2036,102,about,O
2037,102,3045,O
2038,102,minutes,O
2039,102,and,O
2040,102,is,B_EXC
2041,102,a,EXC
2042,102,bit,EXC
2043,102,of,EXC
2044,102,a,EXC
2045,102,trek,EXC
2046,102,especially,O
2047,102,when,O
2048,102,you,O
2049,102,consider,O
2050,102,that,O
2051,102,once,O
2052,102,you,O
2053,102,get,O
2054,102,to,O
2055,102,the,O
2056,102,castle,O
2057,102,you,O
2058,102,still,O
2059,102,have,O
2060,102,many,O
2061,102,many,O
2062,102,stairs,O
2063,102,to,O
2064,102,climb,O
2065,102,within,O
2066,102,the,O
2067,102,castle,O
2068,102,during,O
2069,102,the,O
2070,102,briskly,O
2071,102,paced,O
2072,102,tour,O
2073,102,wear,O
2074,102,comfortable,O
2075,102,shoes,O
2076,102,and,O
2077,102,make,O
2078,102,a,O
2079,102,day,O
2080,102,of,O
2081,102,it,O
2082,103,had,O
2083,103,the,O
2084,103,pleasure,O
2085,103,to,O
2086,103,stay,O
2087,103,nearby,O
2088,103,and,O
2089,103,did,O
2090,103,3,B_INC
2091,103,great,INC
2092,103,morning,INC
2093,103,run,INC
2094,103,on,O
2095,103,rodeo,O
2096,103,drive,O
2097,103,bottom,O
2098,103,to,O
2099,103,top,O
2100,103,near,O
2101,103,beverly,O
2102,103,hills,O
2103,103,hotel,O
2104,103,and,O
2105,103,back,O
2106,103,,O
2107,103,about,O
2108,103,5k,O
2109,104,very,B_INC
2110,104,quiet,INC
2111,104,in,INC
2112,104,the,INC
2113,104,morning,INC
2114,104,before,INC
2115,104,9,INC
2116,104,am,INC
2117,104,you,O
2118,104,have,O
2119,104,the,O
2120,104,pleasure,O
2121,104,to,O
2122,104,have,O
2123,104,the,O
2124,104,street,O
2125,104,just,O
2126,104,to,O
2127,104,you,O
2128,104,and,O
2129,104,admire,O
2130,104,all,O
2131,104,the,O
2132,104,glitch,O
2133,104,and,O
2134,104,glamour,O
2135,104,without,B_INC
2136,104,spending,INC
2137,104,a,INC
2138,104,penny,INC
2139,105,my,B_INC
2140,105,family,INC
2141,105,2,O
2142,105,adults,O
2143,105,and,O
2144,105,3,B_INC
2145,105,children,INC
2146,105,853,INC
2147,105,walked,O
2148,105,and,O
2149,105,scrambled,O
2150,105,to,O
2151,105,the,O
2152,105,top,O
2153,105,of,O
2154,105,cat,O
2155,105,bells,O
2156,105,starting,O
2157,105,from,O
2158,105,little,O
2159,105,town,O
2160,106,this,O
2161,106,was,O
2162,106,the,O
2163,106,largest,B_INC
2164,106,fell,INC
2165,106,my,INC
2166,106,3,INC
2167,106,an,INC
2168,106,5,INC
2169,106,year,INC
2170,106,olds,INC
2171,106,have,INC
2172,106,walked,INC
2173,106,but,INC
2174,106,they,O
2175,106,made,O
2176,106,it,O
2177,106,all,O
2178,106,the,O
2179,106,way,O
2180,106,to,O
2181,106,the,O
2182,106,top,O
2183,106,under,O
2184,106,there,O
2185,106,own,O
2186,106,steam,O
2187,106,with,O
2188,106,no,O
2189,106,complaints,O
2190,106,once,O
2191,106,wed,O
2192,106,got,O
2193,106,started,O
2194,106,but,O
2195,106,the,O
2196,106,mints,O
2197,106,i,O
2198,106,always,O
2199,106,take,O
2200,106,may,O
2201,106,have,O
2202,106,helped,O
2203,107,this,O
2204,107,walk,O
2205,107,was,O
2206,107,slightly,O
2207,107,more,O
2208,107,adventurous,O
2209,107,than,O
2210,107,i,O
2211,107,had,O
2212,107,originally,O
2213,107,thought,O
2214,107,with,O
2215,107,a,O
2216,107,choice,O
2217,107,of,O
2218,107,ways,O
2219,107,up,O
2220,107,and,O
2221,107,a,O
2222,107,few,O
2223,107,small,O
2224,107,scrambles,O
2225,107,which,O
2226,107,the,B_INC
2227,107,kids,INC
2228,107,loved,INC
2229,108,tried,O
2230,108,to,O
2231,108,get,O
2232,108,in,O
2233,108,to,O
2234,108,the,O
2235,108,harrahs,O
2236,108,buffet,O
2237,108,and,O
2238,108,it,B_EXC
2239,108,was,EXC
2240,108,an,EXC
2241,108,hour,EXC
2242,108,wait,EXC
2243,109,the,B_INC
2244,109,buffet,INC
2245,109,was,INC
2246,109,great,INC
2247,109,and,O
2248,109,the,O
2249,109,ambiance,O
2250,109,was,O
2251,109,as,O
2252,109,well,O
2253,110,the,O
2254,110,views,O
2255,110,are,O
2256,110,very,O
2257,110,nice,O
2258,110,but,O
2259,110,the,O
2260,110,ticket,B_EXC
2261,110,price,EXC
2262,110,is,EXC
2263,110,extremely,EXC
2264,110,high,EXC
2265,110,around,O
2266,110,60,O
2267,110,cad,O
2268,110,for,O
2269,110,adult,O
2270,110,and,O
2271,110,the,O
2272,110,place,B_EXC
2273,110,is,EXC
2274,110,overcrowded,EXC
2275,111,sometimes,O
2276,111,very,O
2277,111,difficult,B_EXC
2278,111,to,EXC
2279,111,find,EXC
2280,111,space,EXC
2281,111,for,EXC
2282,111,parking,EXC
2283,112,nice,O
2284,112,experience,O
2285,112,to,O
2286,112,look,O
2287,112,around,O
2288,112,the,O
2289,112,city,O
2290,112,from,O
2291,112,heights,O
2292,112,but,B_EXC
2293,112,expensive,EXC
2294,113,my,O
2295,113,5,B_INC
2296,113,year,INC
2297,113,old,INC
2298,113,daughter,INC
2299,113,enjoyed,INC
2300,113,it,INC
2301,114,will,B_INC
2302,114,be,INC
2303,114,even,INC
2304,114,better,INC
2305,114,on,INC
2306,114,a,INC
2307,114,sunny,INC
2308,114,day,INC
2309,114,i,O
2310,114,think,O
2311,115,if,B_EXC
2312,115,it,EXC
2313,115,excessively,EXC
2314,115,rains,EXC
2315,115,there,EXC
2316,115,is,EXC
2317,115,one,EXC
2318,115,valley,EXC
2319,115,that,EXC
2320,115,floods,EXC
2321,115,and,O
2322,115,makes,B_EXC
2323,115,the,EXC
2324,115,road,EXC
2325,115,impassable,EXC
2326,116,figure,O
2327,116,an,O
2328,116,end,B_INC
2329,116,time,INC
2330,116,around,INC
2331,116,6,INC
2332,116,or,INC
2333,116,7,INC
2334,116,pm,INC
2335,116,and,INC
2336,116,that,INC
2337,116,was,INC
2338,116,starting,INC
2339,116,around,INC
2340,116,930,INC
2341,116,am,INC
2342,117,parking,B_INC
2343,117,was,INC
2344,117,easy,INC
2345,118,on,O
2346,118,a,O
2347,118,monday,O
2348,118,in,O
2349,118,late,O
2350,118,september,O
2351,118,it,B_INC
2352,118,was,INC
2353,118,not,INC
2354,118,super,INC
2355,118,crowded,INC
2356,119,30pm,O
2357,119,with,O
2358,119,2,O
2359,119,small,O
2360,119,kids,O
2361,119,and,O
2362,119,2,B_INC
2363,119,dogs,INC
2364,120,perfect,O
2365,120,the,B_INC
2366,120,queue,INC
2367,120,wasnt,INC
2368,120,too,INC
2369,120,long,INC
2370,120,and,O
2371,120,it,O
2372,120,didnt,O
2373,120,take,O
2374,120,more,O
2375,120,than,O
2376,120,an,O
2377,120,hour,O
2378,120,for,O
2379,120,us,O
2380,120,to,O
2381,120,board,O
2382,120,,O
2383,120,put,O
2384,120,the,O
2385,120,dogs,O
2386,120,in,O
2387,120,the,O
2388,120,kennel,O
2389,120,and,O
2390,120,get,O
2391,120,to,O
2392,120,our,O
2393,121,they,O
2394,121,seemed,O
2395,121,to,O
2396,121,page,O
2397,121,people,O
2398,121,a,O
2399,121,lot,O
2400,121,which,O
2401,121,made,O
2402,121,it,O
2403,121,hard,B_EXC
2404,121,to,EXC
2405,121,get,EXC
2406,121,the,EXC
2407,121,kids,EXC
2408,121,to,EXC
2409,121,sleep,EXC
2410,122,i,O
2411,122,can,O
2412,122,imagine,O
2413,122,if,O
2414,122,you,O
2415,122,dont,O
2416,122,book,O
2417,122,a,O
2418,122,place,O
2419,122,to,O
2420,122,sleep,O
2421,122,then,O
2422,122,then,O
2423,122,the,O
2424,122,10,O
2425,122,hours,O
2426,122,would,O
2427,122,get,O
2428,122,quite,O
2429,122,expensive,O
2430,122,as,O
2431,122,you,O
2432,122,would,O
2433,122,be,O
2434,122,tempted,O
2435,122,to,O
2436,122,buy,O
2437,122,food,O
2438,122,and,O
2439,122,drink,O
2440,122,from,O
2441,122,the,O
2442,122,couple,O
2443,122,of,O
2444,122,bars,O
2445,122,which,B_EXC
2446,122,wasnt,EXC
2447,122,cheap,EXC
2448,123,the,O
2449,123,gift,O
2450,123,shop,O
2451,123,was,O
2452,123,very,O
2453,123,well,O
2454,123,stocked,O
2455,123,although,O
2456,123,a,B_EXC
2457,123,little,EXC
2458,123,overpriced,EXC
2459,123,considering,O
2460,123,many,O
2461,123,of,O
2462,123,the,O
2463,123,same,O
2464,123,products,O
2465,123,are,O
2466,123,all,O
2467,123,over,O
2468,123,tassie,O
2469,123,at,O
2470,123,a,O
2471,123,cheaper,O
2472,123,price,O
2473,124,but,O
2474,124,in,O
2475,124,the,O
2476,124,interest,O
2477,124,of,O
2478,124,making,O
2479,124,the,O
2480,124,most,O
2481,124,our,O
2482,124,time,O
2483,124,and,O
2484,124,lositically,B_EXC
2485,124,with,EXC
2486,124,young,EXC
2487,124,kids,EXC
2488,124,we,EXC
2489,124,will,EXC
2490,124,fly,EXC
2491,124,next,EXC
2492,124,time,EXC
2493,125,boardingthe,O
2494,125,process,O
2495,125,is,O
2496,125,always,O
2497,125,quite,O
2498,125,stressful,O
2499,125,and,O
2500,125,lots,B_EXC
2501,125,of,EXC
2502,125,waiting,EXC
2503,125,is,EXC
2504,125,involved,EXC
2505,126,we,O
2506,126,happened,B_INC
2507,126,to,INC
2508,126,be,INC
2509,126,travelling,INC
2510,126,with,INC
2511,126,a,INC
2512,126,dog,INC
2513,126,which,O
2514,126,means,O
2515,126,we,O
2516,126,were,O
2517,126,parked,O
2518,126,in,O
2519,126,a,O
2520,126,separate,O
2521,126,area,O
2522,126,so,O
2523,126,that,O
2524,126,the,O
2525,126,dogs,B_INC
2526,126,could,INC
2527,126,be,INC
2528,126,taken,INC
2529,126,to,INC
2530,126,the,INC
2531,126,kennels,INC
2532,126,easily,INC
2533,127,foodwhilst,O
2534,127,eating,O
2535,127,onboard,O
2536,127,you,B_EXC
2537,127,dont,EXC
2538,127,have,EXC
2539,127,many,EXC
2540,127,options,EXC
2541,128,the,O
2542,128,menu,O
2543,128,is,O
2544,128,fixed,O
2545,128,price,O
2546,128,and,O
2547,128,consists,O
2548,128,of,O
2549,128,a,O
2550,128,buffet,O
2551,128,and,O
2552,128,set,O
2553,128,courses,O
2554,128,both,B_INC
2555,128,of,INC
2556,128,which,INC
2557,128,were,INC
2558,128,excellent,INC
2559,129,le,O
2560,129,flora,O
2561,129,is,O
2562,129,also,O
2563,129,open,O
2564,129,for,O
2565,129,breakfast,O
2566,129,and,O
2567,129,offers,O
2568,129,an,O
2569,129,excellent,B_INC
2570,129,spread,INC
2571,129,of,INC
2572,129,food,INC
2573,129,for,O
2574,129,a,O
2575,129,good,B_INC
2576,129,price,INC
2577,130,prices,B_EXC
2578,130,arent,EXC
2579,130,going,EXC
2580,130,to,EXC
2581,130,be,EXC
2582,130,great,EXC
2583,130,since,O
2584,130,its,O
2585,130,a,O
2586,130,ferry,O
2587,130,but,O
2588,130,it,O
2589,130,wasnt,O
2590,130,too,O
2591,130,ridiculous,O
2592,131,entertainmentthere,O
2593,131,is,O
2594,131,a,O
2595,131,cinema,O
2596,131,onboard,O
2597,131,with,O
2598,131,decently,B_INC
2599,131,priced,INC
2600,131,tickets,INC
2601,132,there,O
2602,132,are,O
2603,132,3,O
2604,132,bars,O
2605,132,and,O
2606,132,entertainment,B_INC
2607,132,programs,INC
2608,132,for,INC
2609,132,young,INC
2610,132,children,INC
2611,133,the,O
2612,133,premium,O
2613,133,wifi,O
2614,133,is,O
2615,133,fast,O
2616,133,but,O
2617,133,incredibly,B_EXC
2618,133,expensive,EXC
2619,133,so,O
2620,133,it,O
2621,133,is,O
2622,133,advised,O
2623,133,that,O
2624,133,you,O
2625,133,download,O
2626,133,whatever,O
2627,133,you,O
2628,133,need,O
2629,133,before,O
2630,133,you,O
2631,133,go,O
2632,134,dog,B_INC
2633,134,cabins,INC
2634,134,and,INC
2635,134,kennel,INC
2636,134,spots,INC
2637,134,get,INC
2638,134,booked,INC
2639,134,up,INC
2640,134,quickly,INC
2641,134,do,O
2642,134,not,O
2643,134,leave,O
2644,134,your,O
2645,134,booking,O
2646,134,to,O
2647,134,a,O
2648,134,later,O
2649,134,date,O
2650,134,otherwise,O
2651,134,all,O
2652,134,spots,O
2653,134,will,O
2654,134,go,O
2655,134,while,O
2656,134,the,O
2657,134,tap,O
2658,134,water,O
2659,134,is,O
2660,134,safe,O
2661,134,to,O
2662,134,drink,O
2663,134,it,O
2664,134,doesnt,O
2665,134,taste,O
2666,134,the,O
2667,134,best,O
2668,134,bring,O
2669,134,plenty,O
2670,134,of,O
2671,134,bottled,O
2672,134,water,O
2673,135,but,O
2674,135,the,O
2675,135,slope,O
2676,135,was,O
2677,135,just,B_EXC
2678,135,too,EXC
2679,135,busy,EXC
2680,136,combined,O
2681,136,with,O
2682,136,people,O
2683,136,using,O
2684,136,general,O
2685,136,lift,O
2686,136,passes,O
2687,136,skiers,O
2688,136,snowboarders,O
2689,136,,O
2690,136,the,O
2691,136,slope,B_EXC
2692,136,became,EXC
2693,136,too,EXC
2694,136,busy,EXC
2695,137,at,O
2696,137,times,O
2697,137,i,O
2698,137,felt,O
2699,137,it,O
2700,137,was,O
2701,137,becoming,B_EXC
2702,137,dangerous,EXC
2703,138,towards,B_EXC
2704,138,the,EXC
2705,138,end,EXC
2706,138,of,EXC
2707,138,the,EXC
2708,138,afternoon,EXC
2709,138,parts,EXC
2710,138,of,EXC
2711,138,the,EXC
2712,138,slopes,EXC
2713,138,especially,EXC
2714,138,at,EXC
2715,138,the,EXC
2716,138,top,EXC
2717,138,were,EXC
2718,138,too,EXC
2719,138,icy,EXC
2720,139,we,O
2721,139,went,B_INC
2722,139,later,INC
2723,139,in,INC
2724,139,the,INC
2725,139,afternoon,INC
2726,139,and,O
2727,139,didnt,B_INC
2728,139,,INC
2729,139,have,INC
2730,139,to,INC
2731,139,wait,INC
2732,139,or,INC
2733,139,line,INC
2734,139,up,O
2735,139,for,O
2736,139,the,O
2737,139,sky,O
2738,140,fair,B_INC
2739,140,prices,INC
2740,140,and,O
2741,140,george,O
2742,140,was,O
2743,140,very,O
2744,140,friendly,O
2745,140,and,O
2746,140,helpful,O
2747,141,it,O
2748,141,was,O
2749,141,a,O
2750,141,wonderful,B_INC
2751,141,learning,INC
2752,141,experience,INC
2753,141,for,INC
2754,141,the,INC
2755,141,kids,INC
2756,142,my,O
2757,142,only,O
2758,142,slight,O
2759,142,warning,O
2760,142,is,O
2761,142,that,O
2762,142,for,O
2763,142,the,O
2764,142,claustrophobic,B_EXC
2765,142,its,EXC
2766,142,a,EXC
2767,142,bit,EXC
2768,142,creepy,EXC
2769,142,being,EXC
2770,142,underground,EXC
2771,142,in,O
2772,142,the,O
2773,142,somewhat,O
2774,142,disorienting,O
2775,142,museum,O
2776,143,be,O
2777,143,sure,O
2778,143,to,O
2779,143,check,O
2780,143,out,O
2781,143,the,O
2782,143,smaller,O
2783,143,restaurants,O
2784,143,on,O
2785,143,the,O
2786,143,beach,O
2787,143,as,O
2788,143,they,O
2789,143,are,O
2790,143,family,O
2791,143,run,O
2792,143,and,O
2793,143,have,B_INC
2794,143,good,INC
2795,143,food,INC
2796,144,there,O
2797,144,were,O
2798,144,very,B_INC
2799,144,few,INC
2800,144,people,INC
2801,144,on,INC
2802,144,the,INC
2803,144,grounds,INC
2804,145,even,O
2805,145,though,O
2806,145,we,B_EXC
2807,145,were,EXC
2808,145,charged,EXC
2809,145,the,EXC
2810,145,full,EXC
2811,145,17,EXC
2812,146,95,B_EXC
2813,146,admission,EXC
2814,146,price,EXC
2815,146,each,EXC
2816,146,several,EXC
2817,146,attractions,EXC
2818,146,and,EXC
2819,146,food,EXC
2820,146,and,EXC
2821,146,drink,EXC
2822,146,options,EXC
2823,146,were,EXC
2824,146,closed,EXC
2825,147,the,B_EXC
2826,147,food,EXC
2827,147,was,EXC
2828,147,not,EXC
2829,147,worth,EXC
2830,147,the,EXC
2831,147,price,EXC
2832,148,what,O
